"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1229","Census Tract 207302","750","Census Tract 106643","1/12/2019 - 31/12/2019, Every day, Daily Average",2240,1669,3004
"1229","Census Tract 207302","752","Census Tract 106646","1/12/2019 - 31/12/2019, Every day, Daily Average",2164,1590,2944
"1229","Census Tract 207302","754","Census Tract 106649","1/12/2019 - 31/12/2019, Every day, Daily Average",1822,1435,2311
"1229","Census Tract 207302","757","Census Tract 108101","1/12/2019 - 31/12/2019, Every day, Daily Average",2302,1725,3071
"1229","Census Tract 207302","758","Census Tract 108102","1/12/2019 - 31/12/2019, Every day, Daily Average",2311,1745,3058
"1229","Census Tract 207302","759","Census Tract 108103","1/12/2019 - 31/12/2019, Every day, Daily Average",2268,1699,3026
"1229","Census Tract 207302","761","Census Tract 108201","1/12/2019 - 31/12/2019, Every day, Daily Average",2334,1786,3048
"1229","Census Tract 207302","762","Census Tract 108202","1/12/2019 - 31/12/2019, Every day, Daily Average",2446,1874,3191
"1229","Census Tract 207302","763","Census Tract 109100","1/12/2019 - 31/12/2019, Every day, Daily Average",2102,1482,2980
"1229","Census Tract 207302","765","Census Tract 109300","1/12/2019 - 31/12/2019, Every day, Daily Average",2088,1530,2849
"1229","Census Tract 207302","766","Census Tract 109400","1/12/2019 - 31/12/2019, Every day, Daily Average",2043,1422,2933
"1229","Census Tract 207302","767","Census Tract 109500","1/12/2019 - 31/12/2019, Every day, Daily Average",2069,1435,2982
"1229","Census Tract 207302","768","Census Tract 109601","1/12/2019 - 31/12/2019, Every day, Daily Average",1901,1376,2625
"1229","Census Tract 207302","770","Census Tract 109604","1/12/2019 - 31/12/2019, Every day, Daily Average",2346,1659,3315
"1229","Census Tract 207302","771","Census Tract 109700","1/12/2019 - 31/12/2019, Every day, Daily Average",2396,1775,3234
"1229","Census Tract 207302","807","Census Tract 117201","1/12/2019 - 31/12/2019, Every day, Daily Average",1882,1555,2276
"1229","Census Tract 207302","808","Census Tract 117202","1/12/2019 - 31/12/2019, Every day, Daily Average",2177,1620,2923
"1229","Census Tract 207302","810","Census Tract 117302","1/12/2019 - 31/12/2019, Every day, Daily Average",2398,1777,3234
"1229","Census Tract 207302","812","Census Tract 117404","1/12/2019 - 31/12/2019, Every day, Daily Average",2107,1592,2787
"1229","Census Tract 207302","813","Census Tract 117405","1/12/2019 - 31/12/2019, Every day, Daily Average",1791,1507,2127
"1229","Census Tract 207302","814","Census Tract 117407","1/12/2019 - 31/12/2019, Every day, Daily Average",1798,1465,2205
"1229","Census Tract 207302","815","Census Tract 117408","1/12/2019 - 31/12/2019, Every day, Daily Average",1819,1455,2273
"1229","Census Tract 207302","819","Census Tract 119001","1/12/2019 - 31/12/2019, Every day, Daily Average",1791,1228,2610
"1229","Census Tract 207302","820","Census Tract 119002","1/12/2019 - 31/12/2019, Every day, Daily Average",1828,1293,2582
"1229","Census Tract 207302","822","Census Tract 119202","1/12/2019 - 31/12/2019, Every day, Daily Average",1785,1316,2420
"1229","Census Tract 207302","829","Census Tract 119700","1/12/2019 - 31/12/2019, Every day, Daily Average",1675,1343,2088
"1229","Census Tract 207302","842","Census Tract 120400","1/12/2019 - 31/12/2019, Every day, Daily Average",1832,1450,2313
"1229","Census Tract 207302","843","Census Tract 121010","1/12/2019 - 31/12/2019, Every day, Daily Average",1541,1164,2038
"1229","Census Tract 207302","844","Census Tract 121020","1/12/2019 - 31/12/2019, Every day, Daily Average",1464,1108,1932
"1229","Census Tract 207302","845","Census Tract 121101","1/12/2019 - 31/12/2019, Every day, Daily Average",1629,1169,2268
"1229","Census Tract 207302","846","Census Tract 121102","1/12/2019 - 31/12/2019, Every day, Daily Average",1709,1240,2354
"1229","Census Tract 207302","847","Census Tract 121210","1/12/2019 - 31/12/2019, Every day, Daily Average",1569,1204,2043
"1229","Census Tract 207302","848","Census Tract 121221","1/12/2019 - 31/12/2019, Every day, Daily Average",1806,1314,2482
"1229","Census Tract 207302","849","Census Tract 121222","1/12/2019 - 31/12/2019, Every day, Daily Average",1682,1264,2236
"1229","Census Tract 207302","850","Census Tract 121600","1/12/2019 - 31/12/2019, Every day, Daily Average",1400,1072,1827
"1229","Census Tract 207302","852","Census Tract 121802","1/12/2019 - 31/12/2019, Every day, Daily Average",1801,1294,2504
"1229","Census Tract 207302","853","Census Tract 121900","1/12/2019 - 31/12/2019, Every day, Daily Average",1772,1268,2475
"1229","Census Tract 207302","854","Census Tract 122000","1/12/2019 - 31/12/2019, Every day, Daily Average",1501,1133,1987
"1229","Census Tract 207302","857","Census Tract 122122","1/12/2019 - 31/12/2019, Every day, Daily Average",1734,1246,2412
"1229","Census Tract 207302","858","Census Tract 122200","1/12/2019 - 31/12/2019, Every day, Daily Average",1691,1208,2367
"1229","Census Tract 207302","865","Census Tract 123203","1/12/2019 - 31/12/2019, Every day, Daily Average",1561,1165,2091
"1229","Census Tract 207302","869","Census Tract 123301","1/12/2019 - 31/12/2019, Every day, Daily Average",1415,1046,1913
"1229","Census Tract 207302","870","Census Tract 123303","1/12/2019 - 31/12/2019, Every day, Daily Average",1604,1143,2249
"1229","Census Tract 207302","871","Census Tract 123304","1/12/2019 - 31/12/2019, Every day, Daily Average",1363,1025,1810
"1229","Census Tract 207302","873","Census Tract 123420","1/12/2019 - 31/12/2019, Every day, Daily Average",1548,1158,2068
"1229","Census Tract 207302","875","Census Tract 123520","1/12/2019 - 31/12/2019, Every day, Daily Average",1529,1164,2007
"1229","Census Tract 207302","878","Census Tract 123700","1/12/2019 - 31/12/2019, Every day, Daily Average",1533,1134,2070
"1229","Census Tract 207302","879","Census Tract 123800","1/12/2019 - 31/12/2019, Every day, Daily Average",1351,999,1826
"1229","Census Tract 207302","880","Census Tract 123901","1/12/2019 - 31/12/2019, Every day, Daily Average",1391,1002,1930
"1229","Census Tract 207302","881","Census Tract 123902","1/12/2019 - 31/12/2019, Every day, Daily Average",1308,953,1794
"1229","Census Tract 207302","882","Census Tract 124000","1/12/2019 - 31/12/2019, Every day, Daily Average",1699,1166,2473
"1229","Census Tract 207302","883","Census Tract 124102","1/12/2019 - 31/12/2019, Every day, Daily Average",1394,1033,1879
"1229","Census Tract 207302","886","Census Tract 124105","1/12/2019 - 31/12/2019, Every day, Daily Average",1663,1186,2330
"1229","Census Tract 207302","889","Census Tract 124204","1/12/2019 - 31/12/2019, Every day, Daily Average",1445,1125,1854
