"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1380","Census Tract 224010","2363","Census Tract 534803","1/3/2020 - 31/3/2020, Every day, Daily Average",1056,748,1488
"1380","Census Tract 224010","2364","Census Tract 534804","1/3/2020 - 31/3/2020, Every day, Daily Average",1077,768,1508
"1380","Census Tract 224010","2365","Census Tract 534900","1/3/2020 - 31/3/2020, Every day, Daily Average",1023,720,1453
"1380","Census Tract 224010","2366","Census Tract 535001","1/3/2020 - 31/3/2020, Every day, Daily Average",1054,788,1409
"1380","Census Tract 224010","2367","Census Tract 535002","1/3/2020 - 31/3/2020, Every day, Daily Average",1239,905,1695
"1380","Census Tract 224010","2368","Census Tract 535101","1/3/2020 - 31/3/2020, Every day, Daily Average",1264,863,1849
"1380","Census Tract 224010","2369","Census Tract 535102","1/3/2020 - 31/3/2020, Every day, Daily Average",1197,717,1996
"1380","Census Tract 224010","2370","Census Tract 535200","1/3/2020 - 31/3/2020, Every day, Daily Average",1244,801,1929
"1380","Census Tract 224010","2371","Census Tract 535300","1/3/2020 - 31/3/2020, Every day, Daily Average",1150,808,1635
"1380","Census Tract 224010","2372","Census Tract 535400","1/3/2020 - 31/3/2020, Every day, Daily Average",1454,988,2138
"1380","Census Tract 224010","2373","Census Tract 536200","1/3/2020 - 31/3/2020, Every day, Daily Average",1113,791,1565
"1380","Census Tract 224010","2374","Census Tract 540000","1/3/2020 - 31/3/2020, Every day, Daily Average",1243,794,1944
"1380","Census Tract 224010","2375","Census Tract 540400","1/3/2020 - 31/3/2020, Every day, Daily Average",1207,782,1861
"1380","Census Tract 224010","2376","Census Tract 540600","1/3/2020 - 31/3/2020, Every day, Daily Average",1153,753,1765
"1380","Census Tract 224010","2377","Census Tract 540700","1/3/2020 - 31/3/2020, Every day, Daily Average",1058,697,1603
"1380","Census Tract 224010","2378","Census Tract 540800","1/3/2020 - 31/3/2020, Every day, Daily Average",1130,780,1635
"1380","Census Tract 224010","2379","Census Tract 540901","1/3/2020 - 31/3/2020, Every day, Daily Average",828,543,1261
"1380","Census Tract 224010","2380","Census Tract 540902","1/3/2020 - 31/3/2020, Every day, Daily Average",1216,796,1855
"1380","Census Tract 224010","2381","Census Tract 541001","1/3/2020 - 31/3/2020, Every day, Daily Average",1383,910,2100
"1380","Census Tract 224010","2382","Census Tract 541100","1/3/2020 - 31/3/2020, Every day, Daily Average",1681,1192,2369
"1380","Census Tract 224010","2384","Census Tract 541400","1/3/2020 - 31/3/2020, Every day, Daily Average",1584,1083,2316
